year,id,country,CO2_emissions_transport_cap,gas_cons_capita,diesel_cons_capita,real_gdp_PPP_cap,urban_pop,vehicles_1000cap,share,fuel_cons_capita,gas_share
1987,13,Japan,1.45522431244663,231.180021459403,140.903096870367,20731.0268295562,56.553,241.442858195936,1.64070220310411,372.08311832977,62.1312846702474
1988,13,Japan,1.54980989660441,236.687790038577,155.04065637412,22741.7141982461,56.678,251.001117336661,1.52661756970016,391.728446412697,60.4213945160418
1989,13,Japan,1.66521216924112,251.559504857208,168.962604373112,24465.6313797237,56.804,264.961499723838,1.48884722622824,420.52210923032,59.8207559925057
1990,13,Japan,1.70320152886007,265.499405036548,212.138873373969,26252.2342186877,56.929,0,1.2515358492006,477.638278410517,55.5858726231231
1991,13,Japan,1.80331298786906,273.916446768506,228.35516175628,27763.5725835182,57.073,0,1.19951940066436,502.271608524786,54.5355226374474
1992,13,Japan,1.87367682654913,279.210168318187,232.44975005836,28610.9901765925,57.293,0,1.20116355577103,511.659918376547,54.5694822459607
1993,13,Japan,1.89077736582024,284.897539667245,237.593948737714,29276.1537948771,57.512,0,1.19909425800129,522.491488404959,54.5267331601839
1994,13,Japan,1.98083737753575,296.348460719745,252.950920687254,30236.989183028,57.731,0,1.17156506058401,549.299381406999,53.9502629623695
1995,13,Japan,2.04406001665829,302.832452427076,259.576367796299,31912.3631888124,57.949,0,1.1666410736771,562.408820223375,53.845608663605
1996,13,Japan,2.10578556701703,310.167699048195,263.301023369725,33783.3289908735,58.173,0,1.17799655724338,573.46872241792,54.0862451469773
1997,13,Japan,2.11427113233939,316.850528586497,255.791452205153,33949.5693335771,58.419,0,1.23870647691688,572.64198079165,55.3313482445814
1998,13,Japan,2.07134430005912,324.515465548612,249.497666323867,33406.6257929331,58.664,0,1.30067535432322,574.013131872479,56.5345020052094
1999,13,Japan,2.09130519443435,332.52270035531,246.624555862614,33180.2876281957,58.91,0,1.34829518168721,579.147256217924,57.4159156907388
2000,13,Japan,2.08864826347941,338.984787577836,250.106408134311,33908.8179396769,59.155,0,1.35536226403202,589.091195712147,57.5436859428938
2001,13,Japan,2.10558816123737,345.515890805276,246.812794438022,33953.0872290688,59.399,0,1.39991077687846,592.328685243298,58.331784263218
2002,13,Japan,2.02761342098768,345.199890148692,232.366903370081,33793.6396773563,59.649,0,1.48558114405349,577.566793518773,59.7679600043474
2003,13,Japan,2.01296011183209,348.502168840727,222.513662913607,34282.5298651898,59.925,0,1.56620570744924,571.015831754334,61.0319625937555
2004,13,Japan,2.01277658444789,353.730794217328,220.074983758737,34938.0655552304,60.202,0,1.60731941530035,573.805777976065,61.6464329559406
2005,13,Japan,1.91306004241967,347.655607992299,212.345331173253,35357.3871930423,60.477,0,1.63721804511278,560.000939165552,62.0812544547398
2006,13,Japan,1.89526802778228,344.226494254673,205.978584176086,35909.3188408128,60.738,0,1.67117613528406,550.205078430759,62.5633073464974
2007,13,Japan,1.83100133312131,339.897824815147,196.899525126056,36599.7345369137,60.94,0,1.72625009937197,536.797349941203,63.3195795121524
2008,13,Japan,1.83222803974723,330.999708388239,185.381762393735,35884.4637956487,61.141,0,1.78550308355157,516.381470781974,64.0998422904282
2009,13,Japan,1.73825016358116,332.013781531373,174.46187089323,34672.4205624883,61.342,0,1.90307360474521,506.475652424603,65.5537497097748
2010,13,Japan,1.76240561619824,335.510757164084,177.441495130276,35919.6147391385,61.542,0,1.89082467388902,512.95225229436,65.407794909447
2011,13,Japan,1.69208662903686,329.032201178875,176.189013946839,35599.6825272752,61.742,0,1.86749555950267,505.221215125714,65.1263627353816
1960,14,Luxembourg,0.822625573148013,171.990954549798,114.660636366532,19086.0350877867,80.3,117.84565404338,1.5,286.65159091633,60
1961,14,Luxembourg,0.695362192210448,201.991510044343,69.4345815777431,18755.567220688,80.803,131.294481528823,2.9090909090909,271.426091622086,74.4186046511627
1962,14,Luxembourg,0.745359375238795,215.120810600156,81.0600155884645,17991.6729383586,81.297,141.855027279813,2.65384615384616,296.18082618862,72.6315789473685
1963,14,Luxembourg,0.890145665544051,209.811786485653,98.7349583461895,18199.587939228,81.781,153.347732181426,2.125,308.546744831843,68
1964,14,Luxembourg,0.829073221669236,219.679633867277,100.686498855835,19484.1042339519,82.256,169.946605644546,2.18181818181819,320.366132723112,68.5714285714287
1965,14,Luxembourg,0.821998811645869,235.294117647059,114.630467571644,19652.4914492488,82.72,186.123680241327,2.05263157894737,349.924585218703,67.2413793103449
1966,14,Luxembourg,0.858114436692521,239.596280267749,119.798140133874,19594.3030153551,83.175,201.859866125578,2.00000000000001,359.394420401623,66.6666666666668
1967,14,Luxembourg,0.836613882549365,244.77977283243,113.434528873565,19833.1817808847,83.621,217.316676368304,2.15789473684211,358.214301705995,68.3333333333334
1968,14,Luxembourg,0.92388225685519,250.111656989728,131.010867947,20975.0560003861,84.057,232.246538633318,1.90909090909091,381.122524936728,65.6250000000001
1969,14,Luxembourg,0.961794434762801,266.666666666667,130.37037037037,23815.3450427084,84.483,250.074074074074,2.04545454545455,397.037037037037,67.1641791044777
1970,14,Luxembourg,1.12336647222531,277.146336213886,132.676437549201,25419.5878048049,84.9,278.620518853322,2.08888888888888,409.822773763087,67.6258992805755
1971,14,Luxembourg,1.26555457172918,312.480834995517,137.25793686719,24205.0278710707,85.269,298.463003145251,2.27659574468085,449.738771862707,69.4805194805194
1972,14,Luxembourg,1.45096034951776,351.99076745528,150.02885170225,25634.0450373836,85.63,320.253894979804,2.34615384615385,502.01961915753,70.1149425287357
1973,14,Luxembourg,1.57736968132195,410.90027108004,162.648023969182,28927.6548193606,85.983,341.560850335283,2.52631578947369,573.548295049222,71.6417910447762
1974,14,Luxembourg,1.72613354406919,416.84269821152,160.540768905788,31697.799139698,86.33,360.230953386847,2.59649122807018,577.383467117308,72.1951219512195
1975,14,Luxembourg,2.20328154463786,487.533082602034,228.444072990667,26165.560692227,86.669,319.821702186934,2.13414634146342,715.977155592701,68.0933852140078
1976,14,Luxembourg,2.14333294772059,568.290499014501,199.594711848996,27569.4349164288,87.002,362.31984498144,2.84722222222222,767.885210863497,74.0072202166065
1977,14,Luxembourg,2.15002272938935,625.418559987602,166.040325660425,26628.4297549762,87.326,391.301700806403,3.76666666666667,791.458885648027,79.0209790209791
1978,14,Luxembourg,2.45177337755441,671.257738110036,226.514956893099,28428.9253407927,87.644,390.600181764441,2.96341463414634,897.772695003135,74.7692307692307
1979,14,Luxembourg,3.05104731395083,763.388231144035,267.323676610005,29411.5218844628,87.955,338.977445598254,2.85567010309278,1030.71190775404,74.0641711229947
1980,14,Luxembourg,3.09134420641295,779.898393519154,313.057805849238,30450.7221884982,88.26,353.151173966772,2.49122807017544,1092.95619936839,71.356783919598
1981,14,Luxembourg,3.50558220072354,846.053802450544,380.587309192963,29364.1195536855,88.533,364.980491477856,2.22302158273381,1226.64111164351,68.9732142857143
1982,14,Luxembourg,3.53619408649214,842.62362355516,393.953901921893,29394.4221277575,88.8,377.265576909924,2.13888888888889,1236.57752547705,68.141592920354
1983,14,Luxembourg,3.46414900272382,809.579292274535,402.054580960664,29034.1792386109,89.062,385.917696418706,2.01360544217687,1211.6338732352,66.8171557562077
1984,14,Luxembourg,3.47834200684645,800.550822682091,428.96409269996,29561.2110167087,89.319,398.362832583785,1.86624203821656,1229.51491538205,65.1111111111111
1985,14,Luxembourg,3.75114869091039,826.274999590953,501.764356187245,29806.437698687,89.57,413.410197815144,1.64673913043478,1328.0393557782,62.217659137577
1986,14,Luxembourg,3.93406286672565,836.149909733817,537.524941971739,32771.660824165,89.816,423.50449973531,1.55555555555556,1373.67485170556,60.8695652173913
1987,14,Luxembourg,4.46785247668912,881.995954146999,644.639244774106,33788.3512009957,90.057,438.300741739717,1.36820083682008,1526.63519892111,57.773851590106
1988,14,Luxembourg,4.5784878205804,878.296960771188,720.310617217834,37255.455551457,90.294,451.198286249833,1.21933085501859,1598.60757798902,54.9413735343384
1989,14,Luxembourg,5.32511703790849,999.73481835057,872.447626624238,41003.6783345594,90.524,469.371519490851,1.14589665653495,1872.18244497481,53.399433427762
1990,14,Luxembourg,6.3908627531017,1078.95770590546,1123.47780542098,42348.646771125,90.75,0,0.960372960372957,2202.43551132644,48.9892984542211
1991,14,Luxembourg,7.69448062705792,1248.06201550388,1338.50129198966,45637.0276149442,90.932,0,0.932432432432438,2586.56330749354,48.2517482517484
1992,14,Luxembourg,8.49981237332026,1333.58832154013,1461.08242493785,45226.2271202126,91.112,0,0.912739965095985,2794.67074647798,47.7189781021897
1993,14,Luxembourg,8.40170875260249,1323.35367004214,1469.27479715705,48444.8295713922,91.287,0,0.900684931506851,2792.62846719919,47.3873873873875
1994,14,Luxembourg,8.62657114424415,1352.60904634858,1449.40125333499,50528.8292604468,91.46,0,0.933219178082193,2802.01029968357,48.2728077945085
1995,14,Luxembourg,8.29472545679051,1260.32425818293,1368.00244723157,50686.8876984936,91.63,0,0.921288014311269,2628.3267054145,47.951582867784
1996,14,Luxembourg,8.44250977620423,1252.9422415354,1414.6900838916,51957.4362199351,91.797,0,0.885665529010244,2667.632325427,46.9683257918553
1997,14,Luxembourg,8.85700467034057,1285.01609250209,1501.96686136607,54779.3538523322,91.96,0,0.855555555555561,2786.98295386816,46.1077844311379
1998,14,Luxembourg,9.29272204040923,1273.84035789969,1601.13020955969,57393.0490734857,92.121,0,0.795588235294115,2874.97056745938,44.3079443079442
1999,14,Luxembourg,10.1856068935868,1300.88855334224,1756.19954701202,64435.7136313888,92.267,0,0.740740740740742,3057.08810035426,42.5531914893618
2000,14,Luxembourg,11.364110976637,1327.06853082741,2236.99289479716,68055.7021455478,92.401,0,0.593237704918031,3564.06142562457,37.2347266881028
2001,14,Luxembourg,11.6752142332299,1288.71524828719,2403.0349357341,66053.8245421031,92.532,0,0.536286522148918,3691.75018402129,34.9079754601228
2002,14,Luxembourg,11.9509029025923,1246.14781195719,2552.80999607777,66451.9650429412,92.662,0,0.488147497805092,3798.95780803496,32.8023598820059
2003,14,Luxembourg,13.0380751254399,1253.23827026548,2889.53346766158,67130.5107764974,92.789,0,0.433716475095785,4142.77173792706,30.251202565473
2004,14,Luxembourg,14.9609394774055,1200.62432464882,3556.03095427804,70089.7843378226,92.914,0,0.337630448127687,4756.65527892686,25.2409362092704
2005,14,Luxembourg,15.5694648162185,1074.90358114877,3863.20347064868,75124.1025309885,93.037,0,0.278241513633834,4938.10705179745,21.767522855899
2006,14,Luxembourg,14.6544365980628,949.989103688454,3698.39855957109,82331.0358246971,93.159,0,0.256864988558352,4648.38766325954,20.4369594902139
2007,14,Luxembourg,14.2167644099783,897.929761475688,3500.05104241104,87294.5939614958,93.278,0,0.256547619047619,4397.98080388673,20.4168640454761
2008,14,Luxembourg,14.143739980418,839.046352194822,3540.36631535864,89110.9497059655,93.395,0,0.236994219653179,4379.41266755346,19.1588785046729
2009,14,Luxembourg,12.8123767198854,755.349218434539,3202.19854836344,81832.9852928837,93.511,0,0.235884567126726,3957.54776679798,19.0862944162437
2010,14,Luxembourg,13.2858017034832,690.399307233609,3420.43542498023,86042.596439675,93.574,0,0.201845444059976,4110.83473221384,16.7946257197696
2011,14,Luxembourg,13.9347867981203,696.444659658491,3576.75456788599,92324.3849880713,93.587,0,0.194714131607335,4273.19922754448,16.2979683972912
1960,15,Netherlands,0.700668438851546,105.601024356054,36.9124767740863,11513.4407981365,59.361,45.4615456873299,2.86084905660379,142.51350113014,74.0989615149665
1961,15,Netherlands,0.747465020022107,112.81317039205,42.6163994778804,11755.3234720269,59.856,52.883858626281,2.64717741935483,155.42956986993,72.5815367606412
1962,15,Netherlands,0.837523600705075,120.789222890761,49.8912007592272,12243.7340735007,60.355,61.8091836910154,2.42105263157896,170.680423649988,70.7692307692309
1963,15,Netherlands,0.890432051520898,128.698343284612,55.5742846001735,12619.1742384799,60.853,72.3301403330078,2.31578947368421,184.272627884786,69.8412698412698
1964,15,Netherlands,1.01663034754389,146.531080751242,59.371062544116,13418.9879251726,61.35,87.3331838062128,2.46805555555556,205.902143295358,71.1653984781738
1965,15,Netherlands,1.08613500591094,159.336535355142,61.4084145957797,14255.1005013093,61.843,103.53214693903,2.59470198675496,220.744949950922,72.1812822402358
1966,15,Netherlands,1.16460516802722,173.888596175527,63.823376712624,14613.2008458191,62.334,120.598083644911,2.7245283018868,237.711972888151,73.1509625126647
1967,15,Netherlands,1.2676742507296,188.042721337753,63.5011300422973,15374.8101682531,62.822,136.924311653704,2.96125,251.54385138005,74.7554433575261
1968,15,Netherlands,1.29529402520593,205.503325642408,66.3800879846463,16512.961882611,63.309,145.486299346231,3.09585798816568,271.883413627054,75.5850910141578
1969,15,Netherlands,1.27090203580026,213.931000380184,68.3336770724362,17134.6934564077,63.792,159.108754910707,3.13068181818182,282.26467745262,75.7909215955984
1970,15,Netherlands,1.41486182826105,232.388231614525,74.3949124310524,17929.6452410204,64.272,173.179084813728,3.12371134020619,306.783144045577,75.7500000000001
1971,15,Netherlands,1.42714393575653,245.253759957655,83.7470348433896,18658.6352794545,64.75,190.306610399775,2.92850678733032,329.000794801045,74.5450357060585
1972,15,Netherlands,1.51600596858643,255.991011204258,90.2570886514428,19282.9718494647,65.039,203.99752622051,2.83624272651704,346.248099855701,73.9328277356446
1973,15,Netherlands,1.59560577651321,264.150230197625,93.3082784979778,20423.5027965607,65.241,220.025980477289,2.83094098883573,357.458508695603,73.8967527060783
1974,15,Netherlands,1.51015730157521,236.027078810158,99.6673620249337,21637.472170094,65.442,232.778661084901,2.36814814814815,335.694440835092,70.310094567847
1975,15,Netherlands,1.63059636385424,253.762255937675,106.392825874677,21234.8419657719,65.643,248.713352921614,2.38514442916093,360.155081812352,70.4591629418935
1976,15,Netherlands,1.94239421488849,264.918701757517,126.978023944614,22108.3322566061,65.844,263.466694622644,2.0863350485992,391.896725702131,67.5991107817711
1977,15,Netherlands,1.95900653399569,273.163211951919,129.833716856407,22373.0872832097,66.044,281.751434467712,2.10394663702057,402.996928808326,67.7829512893984
1978,15,Netherlands,1.91846220268593,283.466148317637,152.061800210878,22951.9779766339,66.243,298.385419281723,1.86415094339623,435.527948528515,65.0856389986825
1979,15,Netherlands,1.90062101071343,283.297015942848,135.55801391482,23187.9330864403,66.442,313.286466209868,2.08985811875986,418.855029857668,67.6360544217687
1980,15,Netherlands,1.9090134366625,272.159323806697,140.355340711529,23750.4083858623,66.64,321.700660080001,1.93907351460222,412.514664518226,65.9756724344699
1981,15,Netherlands,1.82055553965097,258.296221968543,157.293976475952,23022.3044126591,66.837,322.449142316165,1.64212405176261,415.590198444495,62.1516635703429
1982,15,Netherlands,1.49954146978344,253.760823437104,147.142151475369,22310.3519391524,66.886,323.489155427806,1.72459639126306,400.902974912473,63.2973161380272
1983,15,Netherlands,1.62833384257896,250.016182840343,162.454835954721,22193.7685602143,66.866,329.085888772032,1.53898886032563,412.471018795064,60.6142423219711
1984,15,Netherlands,1.67284354778696,250.481638129115,169.853311214041,22641.088435877,66.846,330.860384668527,1.47469387755102,420.334949343156,59.5909615701798
1985,15,Netherlands,1.65665196120815,234.273130866144,158.850293741933,22606.8830394344,66.826,338.202074134921,1.4748045178106,393.123424608077,59.5927681235739
1986,15,Netherlands,1.64412307178629,238.878231667005,167.9902071591,23220.579122068,66.806,339.679218307529,1.42197712418301,406.868438826105,58.7114184516782
1987,15,Netherlands,1.68167217828022,232.321268606414,184.65688153395,23161.520559057,66.786,348.972866553286,1.25812407680946,416.978150140364,55.715453802126
1988,15,Netherlands,1.69909109550244,227.234325201452,205.079994748001,24029.053455189,66.766,355.729441831468,1.10802775024777,432.314319949453,52.5622943112365
1989,15,Netherlands,1.91897802042195,230.117947401785,221.767164411495,25173.7250252464,66.746,361.737062532616,1.03765563316125,451.88511181328,50.9239940387481
1990,15,Netherlands,1.90386043777339,230.411510275551,249.138715755131,26252.6610512421,66.726,0,0.924832214765102,479.550226030682,48.047419804742
1991,15,Netherlands,1.88297583651764,229.332868297239,253.885287646191,26933.385784527,66.706,0,0.903293256664925,483.21815594343,47.4594891513321
1992,15,Netherlands,1.92629471974693,236.496360748427,270.347413219797,27305.2603482466,66.742,0,0.874786845310599,506.843773968224,46.660602910603
1993,15,Netherlands,1.91474011286791,247.803061378248,270.693288742298,27501.2637537342,66.802,0,0.915438511717807,518.496350120546,47.79263370333
1994,15,Netherlands,1.94228858175127,254.049350321443,273.226565865154,28414.4040276337,66.862,0,0.929812039019751,527.275916186597,48.1814819381088
1995,15,Netherlands,2.08876763219122,260.236654284241,277.055329430624,29445.6795664867,66.922,0,0.939294886761619,537.291983714865,48.4348663616664
1996,15,Netherlands,2.1298069768192,262.580118164917,289.237344481806,30625.1280986021,66.982,0,0.907836153161177,551.817462646723,47.5845974329055
1997,15,Netherlands,2.12297182200058,258.861738620749,295.951802135081,33033.2566550237,67.042,0,0.874675324675323,554.81354075583,46.657429857984
1998,15,Netherlands,2.15596984240952,260.071665182529,306.992795473722,35584.7943052793,67.102,0,0.847158855246786,567.064460656251,45.8628045357584
1999,15,Netherlands,2.19142466845291,261.82500375662,323.929388705654,37786.1738905094,67.162,0,0.808278016399844,585.754392462274,44.6987691643274
2000,15,Netherlands,2.16491278913854,253.115865090186,362.876850497689,39967.7825425106,67.222,0,0.697525523446963,615.992715587875,41.0907237512742
2001,15,Netherlands,2.14199824986135,256.758929539616,366.504675879244,40264.4856551899,67.282,0,0.700561129059682,623.26360541886,41.1958804119587
2002,15,Netherlands,2.2341978458302,258.159534914049,375.504778056799,40213.7195126232,67.382,0,0.687499999999999,633.664312970848,40.7407407407407
2003,15,Netherlands,2.22583904841801,257.930484129047,385.755531699811,38763.7014166765,67.501,0,0.668637162486018,643.686015828858,40.0708540788969
2004,15,Netherlands,2.26251052131921,255.377498982144,397.990907504641,39410.9885560098,67.62,0,0.641666666666665,653.368406486785,39.0862944162436
2005,15,Netherlands,2.29115208680447,251.043697167158,397.736060120094,41080.2130973875,67.738,0,0.631181636111538,648.779757287252,38.6947487721949
2006,15,Netherlands,2.38422315493345,255.04553042955,417.89782162731,43355.0340198908,67.856,0,0.610305958132045,672.94335205686,37.9
2007,15,Netherlands,2.28119352249555,247.410280351925,408.993061524277,46014.8963346781,67.974,0,0.604925373134329,656.403341876202,37.6918069375989
2008,15,Netherlands,2.28921418892904,252.408046338007,412.20769600707,47672.8396801358,68.092,0,0.612332202389734,664.615742345077,37.9780420860019
2009,15,Netherlands,2.18525636768397,239.679794569855,380.450839992383,45233.2586012611,68.209,0,0.629988869454602,620.130634562238,38.6498878158228
2010,15,Netherlands,2.20652560568137,238.63412447517,389.879409419963,45548.933612606,68.327,0,0.612071627045384,628.513533895133,37.9680168533946
2011,15,Netherlands,2.25386616010993,241.537298642539,386.267981559298,46337.7059329902,68.444,0,0.625310173697271,627.805280201837,38.4732824427481
1960,16,New.Zealand,1.51273789093926,338.561430137448,27.4053461506029,13590.9133888985,63.272,217.640610506788,12.3538461538461,365.966776288051,92.5115207373272
1961,16,New.Zealand,1.57699669059023,361.615076249122,28.9292060999297,13977.8942087171,64.213,223.664090589743,12.5,390.544282349052,92.5925925925926
1962,16,New.Zealand,1.53247320167896,357.37308622079,28.2030620467365,14146.4258337673,65.144,230.942788074134,12.6714285714286,385.576148267527,92.6854754440961
1963,16,New.Zealand,1.55229033835106,359.033098980962,30.4131447981673,15039.6644318316,66.064,238.881428232878,11.8051948051948,389.446243779129,92.1906693711968
1964,16,New.Zealand,1.70737394620647,395.68345323741,33.2637116113561,15530.0245961699,66.972,253.73249787267,11.8953488372093,428.947164848766,92.2452660054103
1965,16,New.Zealand,1.82141844372599,408.613605235124,47.5574493988738,16111.3039580908,67.866,272.332978237711,8.59200000000001,456.171054633998,89.5746455379483
1966,16,New.Zealand,1.88622079172277,421.166710265705,58.6718487237939,16792.9405651183,68.704,280.242161515752,7.17834394904458,479.838558989499,87.7725856697819
1967,16,New.Zealand,1.83723591012153,419.588120847252,63.5072133915789,15446.2828003962,69.516,296.501596857678,6.60693641618496,483.095334238831,86.8541033434651
1968,16,New.Zealand,1.88824889768721,446.490302390743,68.4109020777992,15119.4584799006,70.316,302.099632473345,6.52659574468086,514.901204468542,86.7137809187279
1969,16,New.Zealand,1.83256975323308,436.021350259665,70.3260242354299,16593.94580735,71.102,309.578765147144,6.2,506.347374495095,86.1111111111111
1970,16,New.Zealand,1.78440058361822,441.171238481517,73.2913509090262,15804.5420675921,71.877,317.074038495748,6.01941747572816,514.462589390543,85.7538035961273
1971,16,New.Zealand,1.97465600732173,452.155625657203,74.65825446898,16542.9211659648,72.666,329.092183666316,6.05633802816902,526.813880126183,85.8283433133733
1972,16,New.Zealand,2.02990042101284,502.083405075932,80.2369227590482,17634.8379461813,73.452,341.093012844795,6.25751072961373,582.32032783498,86.2211709047901
1973,16,New.Zealand,2.10174446932293,475.80454530105,107.04758045453,18991.6342292905,74.22,357.714517272819,4.44479495268139,582.85212575558,81.6338354577057
1974,16,New.Zealand,2.23658705484864,495.750239772464,100.208354003373,18268.8781271495,74.975,359.493335979098,4.94719471947196,595.958593775837,83.1853496115428
1975,16,New.Zealand,2.37574865809292,501.443352469917,107.035126982582,17011.4871195479,75.716,369.141448542052,4.68484848484851,608.478479452499,82.4093816631131
1976,16,New.Zealand,2.25882814817408,492.203825751487,112.843594277447,17434.5558678038,75.944,379.553126506992,4.36182336182338,605.047420028934,81.3496280552604
1977,16,New.Zealand,2.31816608841095,498.365489391706,113.133773476059,16830.6970422859,76.002,395.519517979617,4.40509915014165,611.499262867765,81.4989517819707
1978,16,New.Zealand,2.1323788399511,505.895168524926,113.738305779828,16931.4244918808,76.06,400.999615532488,4.44788732394367,619.633474304754,81.6442605997932
1979,16,New.Zealand,2.17353094317232,495.336120939209,116.757799935671,16851.148219429,76.118,411.965262142168,4.24242424242423,612.09392087488,80.9248554913294
1980,16,New.Zealand,2.29855074257361,492.788075428057,111.150374249092,16592.1586903388,76.175,418.709242185743,4.43352601156071,603.938449677149,81.5957446808511
1981,16,New.Zealand,2.16762029140625,494.415821306282,110.083522672726,17131.258702799,76.273,429.389740471695,4.49127906976742,604.499343979008,81.7893065113816
1982,16,New.Zealand,2.17121781369603,498.083077215551,105.19311808878,17206.9694829528,76.383,436.139539304838,4.73493975903617,603.276195304331,82.5630252100841
1983,16,New.Zealand,2.10802293338047,490.419779326728,109.086362641828,17990.4082016802,76.493,441.190260369456,4.49570200573066,599.506141968556,81.8039624608968
1984,16,New.Zealand,2.3184324962588,495.491307985498,118.992284094078,18610.198090454,76.603,454.339809736296,4.16406250000001,614.483592079576,80.6354009077156
1985,16,New.Zealand,2.57582499744583,470.88170983339,126.574481845339,18534.8473475349,76.712,460.441624834468,3.72019464720195,597.456191678729,78.8144329896907
1986,16,New.Zealand,2.9620201982143,491.944675476696,128.761975171734,19434.7760448511,76.835,471.737054492807,3.82057416267942,620.70665064843,79.2555831265509
1987,16,New.Zealand,2.98305779719151,498.411922795016,137.735157586123,20005.5021696001,76.962,444.921206938676,3.61862527716185,636.147080381139,78.3485357657225
1988,16,New.Zealand,3.13044909441125,522.628982152647,143.144301638545,20745.4742591794,77.088,420.996527989279,3.65106382978725,665.773283791192,78.4995425434584
1989,16,New.Zealand,3.2894310637174,533.765761396702,150.945683802134,21100.7010331775,77.213,436.075412221145,3.53614457831325,684.711445198836,77.9548472775564
1990,16,New.Zealand,2.81678554364222,548.080965823773,154.663943780407,20825.3103200428,77.339,0,3.54368932038835,702.74490960418,77.991452991453
1991,16,New.Zealand,2.70518413591488,522.445709707877,157.077050728162,20233.5145824253,77.473,0,3.32604735883425,679.522760436039,76.8842105263158
1992,16,New.Zealand,2.69758215328491,525.809100433219,184.330492397429,20422.1602674886,77.61,0,2.85253456221198,710.139592830648,74.043062200957
1993,16,New.Zealand,3.01142671386226,526.006382621354,209.394770729522,21789.039809466,77.746,0,2.5120320855615,735.401153350876,71.5264560334983
1994,16,New.Zealand,3.13835247780273,535.911602209945,235.635359116022,22972.3194977891,77.881,0,2.27432590855803,771.546961325967,69.4593626924454
1995,16,New.Zealand,3.32729860447812,545.543638046496,275.494092666195,23947.9018053423,78.016,0,1.98023715415019,821.037730712691,66.445623342175
1996,16,New.Zealand,3.35740872058643,540.996784565916,289.121114683816,24858.1167889746,78.145,0,1.87117701575533,830.117899249732,65.1710781149128
1997,16,New.Zealand,3.35958667636467,549.281992965382,309.15293682067,25684.3076377237,78.272,0,1.77673224978614,858.434929786052,63.9864448552064
1998,16,New.Zealand,3.33300492724879,553.079947575361,315.596330275229,25958.6511813211,78.398,0,1.75249169435216,868.67627785059,63.669281834641
1999,16,New.Zealand,3.50909890185545,559.828948397695,331.673228859743,27407.7325587393,78.523,0,1.68789308176101,891.502177257438,62.7961392219947
2000,16,New.Zealand,3.56790389579788,546.180366539648,338.284470020997,27467.3904853193,78.649,0,1.61455938697318,884.464836560645,61.7526377491208
2001,16,New.Zealand,3.46029602368844,546.06365159129,338.616157711635,28002.7131181646,79.99,0,1.61263318112633,884.679809302925,61.7244392659482
2002,16,New.Zealand,3.4169734017561,554.894263644422,356.844371280233,28369.6709422643,81.647,0,1.55500354861604,911.738634924655,60.8611111111111
2003,16,New.Zealand,3.37790414987006,563.418752483115,362.534763607469,29040.1417200757,83.196,0,1.5541095890411,925.953516090584,60.8474121748458
2004,16,New.Zealand,3.50865322051448,575.412844036697,360.85626911315,29239.8249634338,84.64,0,1.59457627118644,936.269113149847,61.4580611444996
2005,16,New.Zealand,3.31564877663824,555.649628679939,378.819032874525,29036.9191801303,85.978,0,1.46679438058749,934.468661554464,59.4615583743205
2006,16,New.Zealand,3.23879212325129,553.218945657888,389.762462361994,29575.8528962733,87.118,0,1.41937461679951,942.981408019882,58.6670045615813
2007,16,New.Zealand,3.37257671627255,557.197928245394,400.160821133789,31360.8958399539,88.146,0,1.39243498817967,957.358749379183,58.201581027668
2008,16,New.Zealand,3.33403228619546,544.168286912319,401.742837733374,30720.7984460309,89.103,0,1.35451895043732,945.911124645693,57.5284794452699
2009,16,New.Zealand,3.36578372453505,530.608461930581,394.364891792947,30634.5525126557,89.989,0,1.3454759106933,924.973353723528,57.3647294589178
2010,16,New.Zealand,3.27341284057037,524.749301707954,394.248820916709,31339.0871682656,90.812,0,1.33101045296167,918.998122624663,57.1001494768311
2011,16,New.Zealand,3.30577854069989,508.035957504767,399.073821846908,32041.2146203217,91.069,0,1.27303754266212,907.109779351675,56.006006006006
1960,17,Norway,1.01517409304566,108.900858054992,46.0734399463426,11238.0892802312,69.556,62.8553414055862,2.36363636363637,154.974298001335,70.2702702702704
1961,17,Norway,1.08339709618131,122.444456756607,47.0940218294642,11875.1349561524,69.927,76.984874508283,2.6,169.538478586071,72.2222222222222
1962,17,Norway,1.14151292793022,126.686009412688,49.7400600947864,12114.7375368435,70.443,88.7626486774365,2.54696132596685,176.426069507474,71.8068535825545
1963,17,Norway,1.17247833948927,142.095934119852,54.2746466215942,12409.1319993007,70.953,99.3853328085875,2.6180904522613,196.370580741446,72.3611111111111
1964,17,Norway,1.29693218608401,152.66601142992,62.2574160086554,13163.6807000837,71.459,112.523512325209,2.45217391304348,214.923427438575,71.0327455919395
1965,17,Norway,1.29421926300733,165.987675012248,76.8163026755709,13852.3617324602,71.958,124.947356659705,2.16083916083917,242.803977687819,68.3628318584071
1966,17,Norway,1.50500331850272,174.792939644211,87.1300171702089,14290.6512670279,72.452,137.462923113489,2.00611620795107,261.92295681442,66.734486266531
1967,17,Norway,1.51748525193445,188.662344343657,82.7049212598945,15242.4001466933,72.941,150.401409524383,2.28115015974441,271.367265603552,69.52288218111
1968,17,Norway,1.64387140996651,201.232233001772,90.6593133054857,15720.6824856754,73.425,150.714557841952,2.21965317919075,291.891546307258,68.9407540394974
